"Record Length",50000,"Points",-0.000791999995, 0.003125045
"Sample Interval",7.99999995e-008,s,-0.000791919995, 0.004687545
"Trigger Point",9900,"Samples",-0.000791839995, 0.005937545
"Trigger Time",4.72870592e-008,s,-0.000791759995, 0.004375045
"V5P0_Vin",,,-0.000791679995, 0.008281295
"Horizontial Offset",-0.000791999995,s,-0.000791599995, 0.001093795
,,,-0.000791519995, 0.003906295
,,,-0.000791439995, 0.003125045
,,,-0.000791359995, 0.004375045
,,,-0.000791279995,-0.001249955
,,,-0.000791199995, 0.002656295
,,,-0.000791119995, 0.005468795
,,,-0.000791039995,4.470348e-008
,,,-0.000790959995, 0.007187545
,,,-0.000790879995,  0.01031254
,,,-0.000790799995, 0.003593795
,,,-0.000790719995, 0.006718795
,,,-0.000790639995, 0.007500045
,,,-0.000790559995, 0.005156295
,,,-0.000790479995, 0.005468795
,,,-0.000790399995,-0.0009374553
,,,-0.000790319995, 0.005468795
,,,-0.000790239995, 0.007500045
,,,-0.000790159995, 0.003125045
,,,-0.000790079995, 0.001093795
,,,-0.000789999995, 0.004375045
,,,-0.000789919995, 0.006718795
,,,-0.000789839995, 0.009531294
,,,-0.000789759995, 0.006406295
,,,-0.000789679995, 0.002343795
,,,-0.000789599995,-0.002499955
,,,-0.000789519995, 0.004375045
,,,-0.000789439995,0.0007812947
,,,-0.000789359995, 0.002656295
,,,-0.000789279995,-0.002812455
,,,-0.000789199995, 0.005937545
,,,-0.000789119995, 0.004375045
,,,-0.000789039995, 0.003906295
,,,-0.000788959995, 0.006718795
,,,-0.000788879995, 0.003906295
,,,-0.000788799995, 0.001562545
,,,-0.000788719995, 0.006406295
,,,-0.000788639995, 0.003906295
,,,-0.000788559995, 0.005156295
,,,-0.000788479995,  0.01437504
,,,-0.000788399995, 0.004687545
,,,-0.000788319995, 0.006718795
,,,-0.000788239995, 0.003593795
,,,-0.000788159995,-0.003281205
,,,-0.000788079995, 0.002656295
,,,-0.000787999995, 0.004375045
,,,-0.000787919995, 0.008750045
,,,-0.000787839995, 0.006718795
,,,-0.000787759995, 0.001093795
,,,-0.000787679995, 0.002343795
,,,-0.000787599995,  0.01031254
,,,-0.000787519995, 0.009062545
,,,-0.000787439995, 0.006718795
,,,-0.000787359995, 0.005156295
,,,-0.000787279995, 0.004687545
,,,-0.000787199995, 0.007500045
,,,-0.000787119995, 0.003906295
,,,-0.000787039995,  0.01000004
,,,-0.000786959995, 0.006718795
,,,-0.000786879995,4.470348e-008
,,,-0.000786799995, 0.001093795
,,,-0.000786719995, 0.005156295
,,,-0.000786639995, 0.007187545
,,,-0.000786559995, 0.001562545
,,,-0.000786479995, 0.002656295
,,,-0.000786399995, 0.007500045
,,,-0.000786319995, 0.007968795
,,,-0.000786239995, 0.004375045
,,,-0.000786159995, 0.003593795
,,,-0.000786079995,0.0007812947
,,,-0.000785999995,0.0007812947
,,,-0.000785919995, 0.003593795
,,,-0.000785839995, 0.001875045
,,,-0.000785759995,0.0007812947
,,,-0.000785679995,0.0007812947
,,,-0.000785599995, 0.004375045
,,,-0.000785519995, 0.008281295
,,,-0.000785439995,  0.01156254
,,,-0.000785359995, 0.005156295
,,,-0.000785279995, 0.007187545
,,,-0.000785199995, 0.004687545
,,,-0.000785119995, 0.005468795
,,,-0.000785039995, 0.003906295
,,,-0.000784959995, 0.001562545
,,,-0.000784879995, 0.005156295
,,,-0.000784799995, 0.005156295
,,,-0.000784719995, 0.002343795
,,,-0.000784639995, 0.001093795
,,,-0.000784559995, 0.002343795
,,,-0.000784479995, 0.001093795
,,,-0.000784399995, 0.002656295
,,,-0.000784319995, 0.008750045
,,,-0.000784239995,  0.01031254
,,,-0.000784159995, 0.006406295
,,,-0.000784079995, 0.001875045
,,,-0.000783999995, 0.005937545
,,,-0.000783919995, 0.004375045
,,,-0.000783839995, 0.003906295
,,,-0.000783759995, 0.003593795
,,,-0.000783679995, 0.006718795
,,,-0.000783599995, 0.004375045
,,,-0.000783519995, 0.003125045
,,,-0.000783439995, 0.005156295
,,,-0.000783359995,  0.01234379
,,,-0.000783279995, 0.006406295
,,,-0.000783199995,  0.01031254
,,,-0.000783119995, 0.007968795
,,,-0.000783039995,0.0003125447
,,,-0.000782959995, 0.006406295
,,,-0.000782879995, 0.001093795
,,,-0.000782799995, 0.009531294
,,,-0.000782719995, 0.007500045
,,,-0.000782639995, 0.008281295
,,,-0.000782559995, 0.003906295
,,,-0.000782479995,-0.0004687053
,,,-0.000782399995, 0.001875045
,,,-0.000782319995, 0.001093795
,,,-0.000782239995, 0.004687545
,,,-0.000782159995, 0.001875045
,,,-0.000782079995,0.0007812947
,,,-0.000781999995, 0.002656295
,,,-0.000781919995, 0.002343795
,,,-0.000781839995,  0.01187504
,,,-0.000781759995, 0.003593795
,,,-0.000781679995, 0.006718795
,,,-0.000781599995,0.0003125447
,,,-0.000781519995, 0.005937545
,,,-0.000781439995, 0.007187545
,,,-0.000781359995,0.0007812947
,,,-0.000781279995, 0.007187545
,,,-0.000781199995, 0.003125045
,,,-0.000781119995, 0.004687545
,,,-0.000781039995, 0.005468795
,,,-0.000780959995,0.0007812947
,,,-0.000780879995, 0.005937545
,,,-0.000780799995, 0.009531294
,,,-0.000780719995, 0.004687545
,,,-0.000780639995, 0.006406295
,,,-0.000780559995, 0.004375045
,,,-0.000780479995, 0.003906295
,,,-0.000780399995, 0.004687545
,,,-0.000780319995, 0.001562545
,,,-0.000780239995, 0.002656295
,,,-0.000780159995, 0.003906295
,,,-0.000780079995, 0.008281295
,,,-0.000779999995, 0.003593795
,,,-0.000779919995, 0.001562545
,,,-0.000779839995, 0.007187545
,,,-0.000779759995, 0.003906295
,,,-0.000779679995, 0.004687545
,,,-0.000779599995, 0.007500045
,,,-0.000779519995, 0.005156295
,,,-0.000779439995, 0.006406295
,,,-0.000779359995, 0.005937545
,,,-0.000779279995, 0.005937545
,,,-0.000779199995, 0.007500045
,,,-0.000779119995, 0.001875045
,,,-0.000779039995, 0.007187545
,,,-0.000778959995, 0.002656295
,,,-0.000778879995, 0.001562545
,,,-0.000778799995, 0.002656295
,,,-0.000778719995, 0.007187545
,,,-0.000778639995,  0.01265629
,,,-0.000778559995,4.470348e-008
,,,-0.000778479995, 0.002343795
,,,-0.000778399995, 0.006406295
,,,-0.000778319995, 0.007187545
,,,-0.000778239995, 0.007968795
,,,-0.000778159995, 0.005937545
,,,-0.000778079995, 0.007500045
,,,-0.000777999995, 0.007187545
